record_id,load_nm,fault_turns,fault_phase,blocks,alarms,block_alarm_rate,mean_score,max_score,method,seed
external_dual_three_phase_flt6zu_load_20nm,20.0,6,u,8,8,1.0,2092.433033908994,4062.194663005888,target_min_cov_det,1201
external_dual_three_phase_flt6zu_load_25nm,25.0,6,u,8,8,1.0,2162.2177544675014,4379.821672563651,target_min_cov_det,1201
external_dual_three_phase_flt6zu_load_30nm,30.0,6,u,8,8,1.0,2273.2156949276296,4937.361582026422,target_min_cov_det,1201
external_dual_three_phase_flt6zu_load_35nm,35.0,6,u,8,8,1.0,2305.8289486713843,5048.385029937825,target_min_cov_det,1201
external_dual_three_phase_flt6zu_load_5nm,5.0,6,u,8,8,1.0,4576.5868324272615,13381.91649267796,target_min_cov_det,1201
external_dual_three_phase_flt1zu_load_0nm,0.0,1,u,8,8,1.0,5341.528014546172,8809.432138208476,target_min_cov_det,2402
external_dual_three_phase_flt1zu_load_10nm,10.0,1,u,8,3,0.375,1355.5324689920524,3229.2186064657785,target_min_cov_det,2402
external_dual_three_phase_flt1zu_load_15nm,15.0,1,u,8,2,0.25,1066.0719626526807,2540.8840567688826,target_min_cov_det,2402
external_dual_three_phase_flt1zu_load_20nm,20.0,1,u,8,2,0.25,916.106683148249,2139.596262703254,target_min_cov_det,2402
external_dual_three_phase_flt1zu_load_25nm,25.0,1,u,8,1,0.125,840.0281475042923,1951.675593183574,target_min_cov_det,2402
external_dual_three_phase_flt1zu_load_30nm,30.0,1,u,8,1,0.125,782.9214062314347,1855.6297663661676,target_min_cov_det,2402
external_dual_three_phase_flt1zu_load_35nm,35.0,1,u,8,1,0.125,733.3678950257363,1755.5737515054273,target_min_cov_det,2402
external_dual_three_phase_flt1zu_load_5nm,5.0,1,u,8,4,0.5,2381.277504081485,5556.149766860585,target_min_cov_det,2402
external_dual_three_phase_flt2zv_load_0nm,0.0,2,v,8,6,0.75,13563.322660466381,29841.312352313664,target_min_cov_det,2402
external_dual_three_phase_flt2zv_load_10nm,10.0,2,v,8,4,0.5,3122.650876015457,9810.457199281853,target_min_cov_det,2402
external_dual_three_phase_flt2zv_load_15nm,15.0,2,v,8,4,0.5,2257.5112090108905,7167.852541675697,target_min_cov_det,2402
external_dual_three_phase_flt2zv_load_20nm,20.0,2,v,8,3,0.375,1773.2639521183826,5714.880501724141,target_min_cov_det,2402
external_dual_three_phase_flt2zv_load_25nm,25.0,2,v,8,3,0.375,1481.0347875411126,4805.442809577627,target_min_cov_det,2402
external_dual_three_phase_flt2zv_load_30nm,30.0,2,v,8,3,0.375,1285.3977000517189,4134.885870486899,target_min_cov_det,2402
external_dual_three_phase_flt2zv_load_35nm,35.0,2,v,8,2,0.25,1148.3610101070867,3622.3853214278747,target_min_cov_det,2402
external_dual_three_phase_flt2zv_load_5nm,5.0,2,v,8,5,0.625,5214.476080885985,16636.105034560325,target_min_cov_det,2402
external_dual_three_phase_flt3zu_load_0nm,0.0,3,u,8,8,1.0,33269.751031643464,57379.389198110286,target_min_cov_det,2402
external_dual_three_phase_flt3zu_load_10nm,10.0,3,u,8,8,1.0,8961.998351470796,19952.353566991107,target_min_cov_det,2402
external_dual_three_phase_flt3zu_load_15nm,15.0,3,u,8,8,1.0,6681.366383460101,15591.627111400603,target_min_cov_det,2402
external_dual_three_phase_flt3zu_load_20nm,20.0,3,u,8,7,0.875,5526.703493796333,13315.586811505738,target_min_cov_det,2402
external_dual_three_phase_flt3zu_load_25nm,25.0,3,u,8,6,0.75,4780.858523256165,12152.558397527937,target_min_cov_det,2402
external_dual_three_phase_flt3zu_load_30nm,30.0,3,u,8,6,0.75,4340.404309622098,11244.576053417,target_min_cov_det,2402
external_dual_three_phase_flt3zu_load_35nm,35.0,3,u,8,6,0.75,3984.950923203198,10616.636359220925,target_min_cov_det,2402
external_dual_three_phase_flt3zu_load_5nm,5.0,3,u,8,8,1.0,14174.048453374176,27078.659541567198,target_min_cov_det,2402
external_dual_three_phase_flt4zv_load_0nm,0.0,4,v,8,7,0.875,14494.94937783164,27642.35457326255,target_min_cov_det,2402
external_dual_three_phase_flt4zv_load_10nm,10.0,4,v,8,6,0.75,4688.9821938501345,13256.236143372338,target_min_cov_det,2402
external_dual_three_phase_flt4zv_load_15nm,15.0,4,v,8,5,0.625,3499.3227854958695,10243.241835794965,target_min_cov_det,2402
external_dual_three_phase_flt4zv_load_20nm,20.0,4,v,8,4,0.5,2889.1581618441837,8508.045360388278,target_min_cov_det,2402
external_dual_three_phase_flt4zv_load_25nm,25.0,4,v,8,4,0.5,2450.9411014349525,7513.899669093451,target_min_cov_det,2402
external_dual_three_phase_flt4zv_load_30nm,30.0,4,v,8,4,0.5,2188.054057510368,6775.801002693463,target_min_cov_det,2402
external_dual_three_phase_flt4zv_load_35nm,35.0,4,v,8,4,0.5,1970.7488727474317,6093.16765010767,target_min_cov_det,2402
external_dual_three_phase_flt4zv_load_5nm,5.0,4,v,8,6,0.75,7534.885377947136,21546.26370752834,target_min_cov_det,2402
external_dual_three_phase_flt5zu_load_0nm,0.0,5,u,8,8,1.0,19011.242511171025,92873.84751354066,target_min_cov_det,2402
external_dual_three_phase_flt5zu_load_10nm,10.0,5,u,8,8,1.0,2695.0861591564126,6218.008769400908,target_min_cov_det,2402
external_dual_three_phase_flt5zu_load_15nm,15.0,5,u,8,8,1.0,2276.102239408948,4693.015930938284,target_min_cov_det,2402
external_dual_three_phase_flt5zu_load_20nm,20.0,5,u,8,7,0.875,2045.943559441503,4203.795163029769,target_min_cov_det,2402
external_dual_three_phase_flt5zu_load_25nm,25.0,5,u,8,6,0.75,2044.3300065317899,4256.605847447287,target_min_cov_det,2402
external_dual_three_phase_flt5zu_load_30nm,30.0,5,u,8,6,0.75,2118.3893454962645,4659.854498285594,target_min_cov_det,2402
external_dual_three_phase_flt5zu_load_35nm,35.0,5,u,8,6,0.75,2129.6736666082593,4848.28179332248,target_min_cov_det,2402
external_dual_three_phase_flt5zu_load_5nm,5.0,5,u,8,8,1.0,4757.939429752039,14352.124854509435,target_min_cov_det,2402
external_dual_three_phase_flt6zu_load_0nm,0.0,6,u,8,8,1.0,14502.139077209438,55682.12164719291,target_min_cov_det,2402
external_dual_three_phase_flt6zu_load_10nm,10.0,6,u,8,8,1.0,2771.739108895911,6742.52375772908,target_min_cov_det,2402
external_dual_three_phase_flt6zu_load_15nm,15.0,6,u,8,8,1.0,2285.4879580208867,4871.893914494791,target_min_cov_det,2402
external_dual_three_phase_flt6zu_load_20nm,20.0,6,u,8,7,0.875,2080.8757769278154,4304.663412766626,target_min_cov_det,2402
external_dual_three_phase_flt6zu_load_25nm,25.0,6,u,8,7,0.875,2068.65571686036,4286.345340398479,target_min_cov_det,2402
external_dual_three_phase_flt6zu_load_30nm,30.0,6,u,8,5,0.625,2102.097534158006,4665.533734389414,target_min_cov_det,2402
external_dual_three_phase_flt6zu_load_35nm,35.0,6,u,8,5,0.625,2139.43578065687,4805.830549606221,target_min_cov_det,2402
external_dual_three_phase_flt6zu_load_5nm,5.0,6,u,8,8,1.0,5074.3906295373135,15932.623992534012,target_min_cov_det,2402
external_dual_three_phase_flt1zu_load_0nm,0.0,1,u,8,8,1.0,6805.255997355136,10701.40590616489,target_min_cov_det,3603
external_dual_three_phase_flt1zu_load_10nm,10.0,1,u,8,4,0.5,1491.4112747317893,3171.502946612155,target_min_cov_det,3603
external_dual_three_phase_flt1zu_load_15nm,15.0,1,u,8,3,0.375,1150.3847944952745,2460.680275851467,target_min_cov_det,3603
external_dual_three_phase_flt1zu_load_20nm,20.0,1,u,8,3,0.375,978.0196651887967,2181.389649403256,target_min_cov_det,3603
external_dual_three_phase_flt1zu_load_25nm,25.0,1,u,8,2,0.25,916.4996843711167,2081.635166847951,target_min_cov_det,3603
external_dual_three_phase_flt1zu_load_30nm,30.0,1,u,8,2,0.25,845.183019675929,2006.2870591464107,target_min_cov_det,3603
external_dual_three_phase_flt1zu_load_35nm,35.0,1,u,8,2,0.25,786.6455282464387,1863.8445544515878,target_min_cov_det,3603
external_dual_three_phase_flt1zu_load_5nm,5.0,1,u,8,8,1.0,2710.2364170067904,5260.759716068118,target_min_cov_det,3603
external_dual_three_phase_flt2zv_load_0nm,0.0,2,v,8,7,0.875,13757.171534364854,30312.785213587584,target_min_cov_det,3603
external_dual_three_phase_flt2zv_load_10nm,10.0,2,v,8,5,0.625,3054.9386994596925,9564.529231476816,target_min_cov_det,3603
external_dual_three_phase_flt2zv_load_15nm,15.0,2,v,8,4,0.5,2183.520908807739,7001.394849682989,target_min_cov_det,3603
external_dual_three_phase_flt2zv_load_20nm,20.0,2,v,8,3,0.375,1706.0028645153939,5578.055291696514,target_min_cov_det,3603
external_dual_three_phase_flt2zv_load_25nm,25.0,2,v,8,3,0.375,1411.4590137455502,4688.459496447496,target_min_cov_det,3603
external_dual_three_phase_flt2zv_load_30nm,30.0,2,v,8,3,0.375,1208.822725255492,4017.5963382248997,target_min_cov_det,3603
external_dual_three_phase_flt2zv_load_35nm,35.0,2,v,8,2,0.25,1067.1953096080756,3504.129956068739,target_min_cov_det,3603
external_dual_three_phase_flt2zv_load_5nm,5.0,2,v,8,5,0.625,5199.135845194424,16409.359648342397,target_min_cov_det,3603
external_dual_three_phase_flt3zu_load_0nm,0.0,3,u,8,8,1.0,43092.760223836114,74181.53548812483,target_min_cov_det,3603
external_dual_three_phase_flt3zu_load_10nm,10.0,3,u,8,8,1.0,11311.574147590625,23621.116984928303,target_min_cov_det,3603
external_dual_three_phase_flt3zu_load_15nm,15.0,3,u,8,8,1.0,8407.971181251973,18448.821650906928,target_min_cov_det,3603
external_dual_three_phase_flt3zu_load_20nm,20.0,3,u,8,8,1.0,6909.208009888783,15760.144126949821,target_min_cov_det,3603
external_dual_three_phase_flt3zu_load_25nm,25.0,3,u,8,8,1.0,6004.136410413073,14554.34470360317,target_min_cov_det,3603
external_dual_three_phase_flt3zu_load_30nm,30.0,3,u,8,8,1.0,5457.832725730175,13540.944496752061,target_min_cov_det,3603
external_dual_three_phase_flt3zu_load_35nm,35.0,3,u,8,7,0.875,5005.488962336878,12928.724584578284,target_min_cov_det,3603
external_dual_three_phase_flt3zu_load_5nm,5.0,3,u,8,8,1.0,17863.81689845368,31545.46596810397,target_min_cov_det,3603
external_dual_three_phase_flt4zv_load_0nm,0.0,4,v,8,7,0.875,14786.444573750388,28345.696123762056,target_min_cov_det,3603
external_dual_three_phase_flt4zv_load_10nm,10.0,4,v,8,6,0.75,4576.822791151175,12790.684647420649,target_min_cov_det,3603
external_dual_three_phase_flt4zv_load_15nm,15.0,4,v,8,5,0.625,3415.0384450167517,9903.368895555397,target_min_cov_det,3603
external_dual_three_phase_flt4zv_load_20nm,20.0,4,v,8,5,0.625,2823.3131743035274,8277.634927539715,target_min_cov_det,3603
external_dual_three_phase_flt4zv_load_25nm,25.0,4,v,8,4,0.5,2385.770957783764,7358.533105648063,target_min_cov_det,3603
external_dual_three_phase_flt4zv_load_30nm,30.0,4,v,8,4,0.5,2121.4230931088496,6655.716697692387,target_min_cov_det,3603
external_dual_three_phase_flt4zv_load_35nm,35.0,4,v,8,4,0.5,1915.8369706366502,5999.298310701948,target_min_cov_det,3603
external_dual_three_phase_flt4zv_load_5nm,5.0,4,v,8,6,0.75,7382.6501432586665,20689.318874989953,target_min_cov_det,3603
external_dual_three_phase_flt5zu_load_0nm,0.0,5,u,8,8,1.0,22809.58485480622,116150.68034594442,target_min_cov_det,3603
external_dual_three_phase_flt5zu_load_10nm,10.0,5,u,8,8,1.0,2579.4716224889503,5011.0360109985,target_min_cov_det,3603
external_dual_three_phase_flt5zu_load_15nm,15.0,5,u,8,8,1.0,2222.9939310169207,3602.598852397917,target_min_cov_det,3603
external_dual_three_phase_flt5zu_load_20nm,20.0,5,u,8,8,1.0,2171.871571390837,3713.1662226155017,target_min_cov_det,3603
external_dual_three_phase_flt5zu_load_25nm,25.0,5,u,8,8,1.0,2283.9323279946216,4178.299387793711,target_min_cov_det,3603
external_dual_three_phase_flt5zu_load_30nm,30.0,5,u,8,8,1.0,2402.2143657630545,4842.246046756821,target_min_cov_det,3603
external_dual_three_phase_flt5zu_load_35nm,35.0,5,u,8,8,1.0,2441.1883330914225,5054.356876842939,target_min_cov_det,3603
external_dual_three_phase_flt5zu_load_5nm,5.0,5,u,8,8,1.0,4583.958487758722,13182.26607861767,target_min_cov_det,3603
external_dual_three_phase_flt6zu_load_0nm,0.0,6,u,8,8,1.0,16827.62712584112,67170.58796899438,target_min_cov_det,3603
external_dual_three_phase_flt6zu_load_10nm,10.0,6,u,8,8,1.0,2605.9985995915636,5526.847339897241,target_min_cov_det,3603
external_dual_three_phase_flt6zu_load_15nm,15.0,6,u,8,8,1.0,2202.4930849651437,3727.7961522252476,target_min_cov_det,3603
external_dual_three_phase_flt6zu_load_20nm,20.0,6,u,8,8,1.0,2141.030120180645,3680.646808980461,target_min_cov_det,3603
external_dual_three_phase_flt6zu_load_25nm,25.0,6,u,8,8,1.0,2249.8888915196158,4119.34891479286,target_min_cov_det,3603
external_dual_three_phase_flt6zu_load_30nm,30.0,6,u,8,8,1.0,2397.028114424938,4843.5683344907875,target_min_cov_det,3603
external_dual_three_phase_flt6zu_load_35nm,35.0,6,u,8,8,1.0,2430.1180924703513,4912.628429297635,target_min_cov_det,3603
external_dual_three_phase_flt6zu_load_5nm,5.0,6,u,8,8,1.0,4824.052542684721,14819.690003377102,target_min_cov_det,3603
external_dual_three_phase_flt1zu_load_0nm,0.0,1,u,8,8,1.0,5873.779887921523,9349.309278227185,target_min_cov_det,4804
external_dual_three_phase_flt1zu_load_10nm,10.0,1,u,8,3,0.375,1397.102922351588,3041.2436010987844,target_min_cov_det,4804
external_dual_three_phase_flt1zu_load_15nm,15.0,1,u,8,2,0.25,1088.141548334731,2373.3724293144,target_min_cov_det,4804
external_dual_three_phase_flt1zu_load_20nm,20.0,1,u,8,1,0.125,942.3957613461762,2023.1609491292115,target_min_cov_det,4804
external_dual_three_phase_flt1zu_load_25nm,25.0,1,u,8,1,0.125,868.5940722163382,1860.499793777224,target_min_cov_det,4804
external_dual_three_phase_flt1zu_load_30nm,30.0,1,u,8,1,0.125,805.7626263684454,1792.5240220210999,target_min_cov_det,4804
external_dual_three_phase_flt1zu_load_35nm,35.0,1,u,8,1,0.125,761.7369384810877,1710.8091641431492,target_min_cov_det,4804
external_dual_three_phase_flt1zu_load_5nm,5.0,1,u,8,4,0.5,2454.427944170312,5255.289781185848,target_min_cov_det,4804
external_dual_three_phase_flt2zv_load_0nm,0.0,2,v,8,6,0.75,11821.148879279499,28942.422149209604,target_min_cov_det,4804
external_dual_three_phase_flt2zv_load_10nm,10.0,2,v,8,4,0.5,2436.8409142882633,7664.642089432749,target_min_cov_det,4804
external_dual_three_phase_flt2zv_load_15nm,15.0,2,v,8,4,0.5,1711.524326847611,5269.699194042722,target_min_cov_det,4804
external_dual_three_phase_flt2zv_load_20nm,20.0,2,v,8,2,0.25,1308.2279175787758,3978.520899644326,target_min_cov_det,4804
external_dual_three_phase_flt2zv_load_25nm,25.0,2,v,8,2,0.25,1081.3657504793155,3230.703993295013,target_min_cov_det,4804
external_dual_three_phase_flt2zv_load_30nm,30.0,2,v,8,2,0.25,936.108326914376,2710.2242438756066,target_min_cov_det,4804
external_dual_three_phase_flt2zv_load_35nm,35.0,2,v,8,1,0.125,828.555930358821,2317.4766203823615,target_min_cov_det,4804
external_dual_three_phase_flt2zv_load_5nm,5.0,2,v,8,5,0.625,4267.990579785848,14161.298439111764,target_min_cov_det,4804
external_dual_three_phase_flt3zu_load_0nm,0.0,3,u,8,8,1.0,37284.80449075766,64417.891604024684,target_min_cov_det,4804
external_dual_three_phase_flt3zu_load_10nm,10.0,3,u,8,8,1.0,9722.303580166568,21065.840974077604,target_min_cov_det,4804
external_dual_three_phase_flt3zu_load_15nm,15.0,3,u,8,7,0.875,7248.695134965759,16448.736563730967,target_min_cov_det,4804
external_dual_three_phase_flt3zu_load_20nm,20.0,3,u,8,7,0.875,6007.553572316083,14082.426609471242,target_min_cov_det,4804
external_dual_three_phase_flt3zu_load_25nm,25.0,3,u,8,6,0.75,5206.650419977649,12913.92568361424,target_min_cov_det,4804
external_dual_three_phase_flt3zu_load_30nm,30.0,3,u,8,6,0.75,4734.186418769223,11991.20970717836,target_min_cov_det,4804
external_dual_three_phase_flt3zu_load_35nm,35.0,3,u,8,6,0.75,4359.508027545406,11385.069427326733,target_min_cov_det,4804
external_dual_three_phase_flt3zu_load_5nm,5.0,3,u,8,8,1.0,15502.597295962381,28874.408943731356,target_min_cov_det,4804
external_dual_three_phase_flt4zv_load_0nm,0.0,4,v,8,6,0.75,14415.25985606365,29609.938065971535,target_min_cov_det,4804
external_dual_three_phase_flt4zv_load_10nm,10.0,4,v,8,6,0.75,4001.9430427358084,11693.7282360657,target_min_cov_det,4804
external_dual_three_phase_flt4zv_load_15nm,15.0,4,v,8,5,0.625,2844.2753998576027,8340.56425283588,target_min_cov_det,4804
external_dual_three_phase_flt4zv_load_20nm,20.0,4,v,8,5,0.625,2265.914058950789,6526.834878499939,target_min_cov_det,4804
external_dual_three_phase_flt4zv_load_25nm,25.0,4,v,8,3,0.375,1866.1305987266055,5504.653776424803,target_min_cov_det,4804
external_dual_three_phase_flt4zv_load_30nm,30.0,4,v,8,3,0.375,1637.0141845604765,4808.173351667045,target_min_cov_det,4804
external_dual_three_phase_flt4zv_load_35nm,35.0,4,v,8,3,0.375,1449.259511263751,4188.351161784133,target_min_cov_det,4804
external_dual_three_phase_flt4zv_load_5nm,5.0,4,v,8,7,0.875,7101.704252748939,22019.50496674526,target_min_cov_det,4804
external_dual_three_phase_flt5zu_load_0nm,0.0,5,u,8,8,1.0,28688.61604617205,173064.0025430014,target_min_cov_det,4804
external_dual_three_phase_flt5zu_load_10nm,10.0,5,u,8,8,1.0,2320.5361734963562,4420.195557429643,target_min_cov_det,4804
external_dual_three_phase_flt5zu_load_15nm,15.0,5,u,8,8,1.0,2072.207355861156,3531.4711463614476,target_min_cov_det,4804
external_dual_three_phase_flt5zu_load_20nm,20.0,5,u,8,6,0.75,1993.4747391990174,3653.607757020564,target_min_cov_det,4804
external_dual_three_phase_flt5zu_load_25nm,25.0,5,u,8,6,0.75,2072.1759903876236,4023.145367282468,target_min_cov_det,4804
external_dual_three_phase_flt5zu_load_30nm,30.0,5,u,8,6,0.75,2180.95144538943,4561.028505982639,target_min_cov_det,4804
external_dual_three_phase_flt5zu_load_35nm,35.0,5,u,8,6,0.75,2208.9445389747293,4760.837165442584,target_min_cov_det,4804
external_dual_three_phase_flt5zu_load_5nm,5.0,5,u,8,8,1.0,3840.9315365921825,10278.635016381886,target_min_cov_det,4804
external_dual_three_phase_flt6zu_load_0nm,0.0,6,u,8,8,1.0,19538.333555611367,99044.39631979608,target_min_cov_det,4804
external_dual_three_phase_flt6zu_load_10nm,10.0,6,u,8,8,1.0,2330.7445903244484,4684.227543798634,target_min_cov_det,4804
external_dual_three_phase_flt6zu_load_15nm,15.0,6,u,8,8,1.0,2050.7174829399332,3591.159413209778,target_min_cov_det,4804
external_dual_three_phase_flt6zu_load_20nm,20.0,6,u,8,7,0.875,1997.4601122448785,3638.8127872653777,target_min_cov_det,4804
external_dual_three_phase_flt6zu_load_25nm,25.0,6,u,8,5,0.625,2058.306484952132,3993.5487727268255,target_min_cov_det,4804
external_dual_three_phase_flt6zu_load_30nm,30.0,6,u,8,5,0.625,2159.5925925354354,4566.290397999856,target_min_cov_det,4804
external_dual_three_phase_flt6zu_load_35nm,35.0,6,u,8,5,0.625,2207.6599569894397,4667.739836677275,target_min_cov_det,4804
external_dual_three_phase_flt6zu_load_5nm,5.0,6,u,8,8,1.0,4024.064280162995,11421.984254266028,target_min_cov_det,4804
external_dual_three_phase_flt1zu_load_0nm,0.0,1,u,8,3,0.375,11431.409131282498,40693.54551259243,source_target_min_cov_det,20260820
external_dual_three_phase_flt1zu_load_10nm,10.0,1,u,8,1,0.125,5127.934267683211,18292.124318334834,source_target_min_cov_det,20260820
external_dual_three_phase_flt1zu_load_15nm,15.0,1,u,8,1,0.125,4408.1777319332805,14918.953047164732,source_target_min_cov_det,20260820
external_dual_three_phase_flt1zu_load_20nm,20.0,1,u,8,1,0.125,4010.5602954590836,12990.879465679263,source_target_min_cov_det,20260820
external_dual_three_phase_flt1zu_load_25nm,25.0,1,u,8,1,0.125,3836.773476311923,12064.019769136105,source_target_min_cov_det,20260820
external_dual_three_phase_flt1zu_load_30nm,30.0,1,u,8,1,0.125,3696.7186482167263,11462.577266322469,source_target_min_cov_det,20260820
external_dual_three_phase_flt1zu_load_35nm,35.0,1,u,8,1,0.125,3623.4962612638683,10984.049724530303,source_target_min_cov_det,20260820
external_dual_three_phase_flt1zu_load_5nm,5.0,1,u,8,2,0.25,8110.918317273917,30966.504057508017,source_target_min_cov_det,20260820
external_dual_three_phase_flt2zv_load_0nm,0.0,2,v,8,6,0.75,20834.005120524358,36303.36060139817,source_target_min_cov_det,20260820
external_dual_three_phase_flt2zv_load_10nm,10.0,2,v,8,1,0.125,5099.685251754559,13309.021097959729,source_target_min_cov_det,20260820
external_dual_three_phase_flt2zv_load_15nm,15.0,2,v,8,1,0.125,4686.225956379169,12542.986349746065,source_target_min_cov_det,20260820
external_dual_three_phase_flt2zv_load_20nm,20.0,2,v,8,1,0.125,4496.994412008105,12304.026435379887,source_target_min_cov_det,20260820
external_dual_three_phase_flt2zv_load_25nm,25.0,2,v,8,1,0.125,4397.2939253086615,12252.490961227215,source_target_min_cov_det,20260820
external_dual_three_phase_flt2zv_load_30nm,30.0,2,v,8,1,0.125,4355.013152457244,12128.566387755733,source_target_min_cov_det,20260820
external_dual_three_phase_flt2zv_load_35nm,35.0,2,v,8,1,0.125,4356.1302236503625,12386.99983671787,source_target_min_cov_det,20260820
external_dual_three_phase_flt2zv_load_5nm,5.0,2,v,8,2,0.25,6619.56235314235,15931.376804052596,source_target_min_cov_det,20260820
external_dual_three_phase_flt3zu_load_0nm,0.0,3,u,8,5,0.625,39538.909767711346,91293.31233412505,source_target_min_cov_det,20260820
external_dual_three_phase_flt3zu_load_10nm,10.0,3,u,8,3,0.375,13468.579352643814,47743.36372521141,source_target_min_cov_det,20260820
external_dual_three_phase_flt3zu_load_15nm,15.0,3,u,8,3,0.375,10160.227461253804,36760.9518881871,source_target_min_cov_det,20260820
external_dual_three_phase_flt3zu_load_20nm,20.0,3,u,8,2,0.25,8371.406585847004,30273.285423731857,source_target_min_cov_det,20260820
external_dual_three_phase_flt3zu_load_25nm,25.0,3,u,8,2,0.25,7009.362903877827,25622.519634641852,source_target_min_cov_det,20260820
external_dual_three_phase_flt3zu_load_30nm,30.0,3,u,8,2,0.25,6288.557921865451,22806.058639082006,source_target_min_cov_det,20260820
external_dual_three_phase_flt3zu_load_35nm,35.0,3,u,8,2,0.25,5490.689509926195,19915.599006613287,source_target_min_cov_det,20260820
external_dual_three_phase_flt3zu_load_5nm,5.0,3,u,8,4,0.5,21670.554782559022,70713.14739611956,source_target_min_cov_det,20260820
external_dual_three_phase_flt4zv_load_0nm,0.0,4,v,8,5,0.625,15921.322296863078,27375.018601594365,source_target_min_cov_det,20260820
external_dual_three_phase_flt4zv_load_10nm,10.0,4,v,8,1,0.125,5081.883523615747,13221.667314623013,source_target_min_cov_det,20260820
external_dual_three_phase_flt4zv_load_15nm,15.0,4,v,8,1,0.125,4779.861396603319,12602.93343977952,source_target_min_cov_det,20260820
external_dual_three_phase_flt4zv_load_20nm,20.0,4,v,8,1,0.125,4678.856309459001,12582.443229139813,source_target_min_cov_det,20260820
external_dual_three_phase_flt4zv_load_25nm,25.0,4,v,8,1,0.125,4634.934097458771,12800.033148053155,source_target_min_cov_det,20260820
external_dual_three_phase_flt4zv_load_30nm,30.0,4,v,8,1,0.125,4711.107395963787,13142.1070541959,source_target_min_cov_det,20260820
external_dual_three_phase_flt4zv_load_35nm,35.0,4,v,8,1,0.125,4773.643831062307,13424.835145663277,source_target_min_cov_det,20260820
external_dual_three_phase_flt4zv_load_5nm,5.0,4,v,8,2,0.25,6896.222885921787,19195.865998330282,source_target_min_cov_det,20260820
external_dual_three_phase_flt5zu_load_0nm,0.0,5,u,8,6,0.75,41956.00995502169,84076.16115404516,source_target_min_cov_det,20260820
external_dual_three_phase_flt5zu_load_10nm,10.0,5,u,8,4,0.5,13988.152021193051,40967.77810454732,source_target_min_cov_det,20260820
external_dual_three_phase_flt5zu_load_15nm,15.0,5,u,8,3,0.375,11068.284267257284,34147.62651742616,source_target_min_cov_det,20260820
external_dual_three_phase_flt5zu_load_20nm,20.0,5,u,8,3,0.375,9359.374655901593,29772.947087825905,source_target_min_cov_det,20260820
external_dual_three_phase_flt5zu_load_25nm,25.0,5,u,8,2,0.25,8391.190314457193,26964.187000011356,source_target_min_cov_det,20260820
external_dual_three_phase_flt5zu_load_30nm,30.0,5,u,8,2,0.25,7660.796481287858,25244.318826913455,source_target_min_cov_det,20260820
external_dual_three_phase_flt5zu_load_35nm,35.0,5,u,8,2,0.25,6826.828662738262,21564.03573409543,source_target_min_cov_det,20260820
external_dual_three_phase_flt5zu_load_5nm,5.0,5,u,8,5,0.625,22797.318041233404,67471.74150440234,source_target_min_cov_det,20260820
external_dual_three_phase_flt6zu_load_0nm,0.0,6,u,8,6,0.75,41832.64184587848,78937.66373050066,source_target_min_cov_det,20260820
external_dual_three_phase_flt6zu_load_10nm,10.0,6,u,8,4,0.5,14660.133048079928,42194.0385881114,source_target_min_cov_det,20260820
external_dual_three_phase_flt6zu_load_15nm,15.0,6,u,8,3,0.375,11656.561644737976,35266.420659506584,source_target_min_cov_det,20260820
external_dual_three_phase_flt6zu_load_20nm,20.0,6,u,8,3,0.375,9820.714704744185,30824.701375235625,source_target_min_cov_det,20260820
external_dual_three_phase_flt6zu_load_25nm,25.0,6,u,8,3,0.375,8715.261117454387,28169.056667882356,source_target_min_cov_det,20260820
external_dual_three_phase_flt6zu_load_30nm,30.0,6,u,8,2,0.25,8065.70262698925,26091.601230583958,source_target_min_cov_det,20260820
external_dual_three_phase_flt6zu_load_35nm,35.0,6,u,8,2,0.25,7117.841725841121,22444.35576494242,source_target_min_cov_det,20260820
external_dual_three_phase_flt6zu_load_5nm,5.0,6,u,8,5,0.625,24133.184422158713,71000.22560901215,source_target_min_cov_det,20260820
external_dual_three_phase_flt1zu_load_0nm,0.0,1,u,8,3,0.375,11942.51184805722,42635.43448578235,source_target_min_cov_det,1201
external_dual_three_phase_flt1zu_load_10nm,10.0,1,u,8,2,0.25,4928.809927901473,18200.33898454838,source_target_min_cov_det,1201
external_dual_three_phase_flt1zu_load_15nm,15.0,1,u,8,1,0.125,4138.80914793444,14593.500205349055,source_target_min_cov_det,1201
external_dual_three_phase_flt1zu_load_20nm,20.0,1,u,8,1,0.125,3714.881186694928,12522.720953526486,source_target_min_cov_det,1201
external_dual_three_phase_flt1zu_load_25nm,25.0,1,u,8,1,0.125,3517.616236459333,11526.97114315222,source_target_min_cov_det,1201
external_dual_three_phase_flt1zu_load_30nm,30.0,1,u,8,1,0.125,3379.101533804844,10887.70824961669,source_target_min_cov_det,1201
external_dual_three_phase_flt1zu_load_35nm,35.0,1,u,8,1,0.125,3310.5675018172146,10372.677619157048,source_target_min_cov_det,1201
external_dual_three_phase_flt1zu_load_5nm,5.0,1,u,8,2,0.25,8206.534700581085,31892.80130098834,source_target_min_cov_det,1201
external_dual_three_phase_flt2zv_load_0nm,0.0,2,v,8,6,0.75,22194.57799324169,38326.983219970425,source_target_min_cov_det,1201
external_dual_three_phase_flt2zv_load_10nm,10.0,2,v,8,1,0.125,5155.639173313089,13438.886406107062,source_target_min_cov_det,1201
