scope,feature,feature_family,block_id,block_label,independent_motors,healthy_units,fault_units,matched_fault_health_pairs,healthy_raw_mean,fault_raw_mean,raw_hedges_g_fault_minus_health,raw_single_feature_auc_fault_higher,raw_direction_free_auc,matched_raw_difference_mean,matched_raw_difference_median,matched_raw_dz,robust_z_hedges_g_fault_minus_health,robust_z_single_feature_auc_fault_higher,robust_z_direction_free_auc,matched_robust_z_dz,auroc_inferential_claimed
all_matched_loads,rms_ratio_b,current_shape,6,6,1,16,96,96,1.0058759519908604,0.9326588987518379,-0.6519805873367719,0.3046875,0.6953125,-0.07321705323902246,-0.03455926017311034,-0.6534744730491792,-0.8201939954835914,0.23893229166666666,0.7610677083333334,-0.7904093417512014,False
all_matched_loads,rms_ratio_b,current_shape,7,7,1,16,96,96,1.007126649323048,0.9160881898683702,-0.7693464630058648,0.25651041666666663,0.7434895833333334,-0.09103845945467771,-0.052224948117821635,-0.7735651809377851,-0.9571799057874331,0.19531249999999997,0.8046875,-0.9199822907609748,False
all_matched_loads,rms_ratio_c,current_shape,-1,all_blocks,1,128,768,768,1.0028178745329233,0.9840463789293827,-0.2273988730797761,0.3198649088541667,0.6801350911458333,-0.018771495603540512,-0.011961602739082255,-0.21180019670081746,-0.21542697353142365,0.25437418619791663,0.7456258138020834,-0.19922596679865334,False
all_matched_loads,rms_ratio_c,current_shape,0,0,1,16,96,96,1.004538187990096,0.9890521192633394,-1.0311162148097677,0.17122395833333331,0.8287760416666667,-0.01548606872675666,-0.006618088330654803,-0.7737625354806779,-1.0759012645719406,0.11002604166666667,0.8899739583333334,-0.747861727346498,False
all_matched_loads,rms_ratio_c,current_shape,1,1,1,16,96,96,1.0032456595433081,0.9814741975660146,-0.9140293695901924,0.16861979166666669,0.8313802083333333,-0.021771461977293505,-0.009452553880546832,-0.7695287149287272,-0.9114160712196719,0.11458333333333334,0.8854166666666666,-0.7258880320242254,False
all_matched_loads,rms_ratio_c,current_shape,2,2,1,16,96,96,1.0037734630932809,0.9773912463868624,-0.7033343570655092,0.20572916666666666,0.7942708333333334,-0.026382216706418545,-0.012198454095087019,-0.634970380393161,-0.6793149021767846,0.13736979166666666,0.8626302083333334,-0.5942529549793171,False
all_matched_loads,rms_ratio_c,current_shape,3,3,1,16,96,96,1.0046555002573991,0.977205209943835,-0.48571685878919746,0.287109375,0.712890625,-0.02745029031356405,-0.012113887202495732,-0.450518493024056,-0.4628025782806697,0.20052083333333334,0.7994791666666666,-0.42203498412702967,False
all_matched_loads,rms_ratio_c,current_shape,4,4,1,16,96,96,1.0037713144495435,0.9795388132616205,-0.3071521752186912,0.34375,0.65625,-0.024232501187922983,-0.012510279907145094,-0.2909169378790629,-0.291833651807954,0.24348958333333334,0.7565104166666666,-0.27332895276954355,False
all_matched_loads,rms_ratio_c,current_shape,5,5,1,16,96,96,1.0028891353748386,0.984386241690799,-0.182949118238455,0.3984375,0.6015625,-0.018502893684039394,-0.011847790973616656,-0.17372040593607474,-0.17475143778041502,0.3131510416666667,0.6868489583333333,-0.16473214330906272,False
all_matched_loads,rms_ratio_c,current_shape,6,6,1,16,96,96,1.0008412775054611,0.9888290848730197,-0.09948322043670405,0.4466145833333333,0.5533854166666667,-0.012012192632441165,-0.012303061139833704,-0.09420267255215939,-0.09513492831316395,0.361328125,0.638671875,-0.08964748377466415,False
all_matched_loads,rms_ratio_c,current_shape,7,7,1,16,96,96,0.9988284580494587,0.994494118449571,-0.03113627899129444,0.47395833333333337,0.5260416666666666,-0.004334339599887803,-0.013150050918215528,-0.02935951282415748,-0.03219617033163369,0.4173177083333333,0.5826822916666667,-0.03026082641271868,False
all_matched_loads,sequence_unbalance,sequence_imbalance,-1,all_blocks,1,128,768,768,0.023582261104261225,0.08740586758471736,0.5576546361672516,0.7379048665364583,0.7379048665364583,0.06382360648045612,0.02082556774003063,0.5388994500490889,0.5525153815742844,0.6762593587239583,0.6762593587239583,0.5480076841075812,False
all_matched_loads,sequence_unbalance,sequence_imbalance,0,0,1,16,96,96,0.013059739516488532,0.02227293951417701,0.4905548132425663,0.7545572916666667,0.7545572916666667,0.009213199997688474,0.0028676204071971935,0.6092517125546041,0.4447725853868106,0.6236979166666666,0.6236979166666666,0.631883180135186,False
all_matched_loads,sequence_unbalance,sequence_imbalance,1,1,1,16,96,96,0.013645036870466882,0.032393333010539434,0.6527502923352981,0.7838541666666666,0.7838541666666666,0.01874829614007255,0.0062150959728199465,0.698798673547843,0.6013077320860547,0.6523437500000001,0.6523437500000001,0.7125360761449133,False
all_matched_loads,sequence_unbalance,sequence_imbalance,2,2,1,16,96,96,0.012396415077373948,0.04666984675587321,0.7660795264974323,0.7981770833333334,0.7981770833333334,0.034273431678499264,0.012696310553551053,0.7450388708115726,0.7182054696728413,0.6959635416666667,0.6959635416666667,0.743898273713556,False
all_matched_loads,sequence_unbalance,sequence_imbalance,3,3,1,16,96,96,0.01451020089752768,0.06562973421833507,0.7459223947738879,0.7975260416666667,0.7975260416666667,0.051119533320807396,0.017903651735232243,0.6971020177068831,0.7160275700243032,0.7135416666666666,0.7135416666666666,0.6988309153285802,False
all_matched_loads,sequence_unbalance,sequence_imbalance,4,4,1,16,96,96,0.020760356508017608,0.08969547487634567,0.6910272401344869,0.7799479166666666,0.7799479166666666,0.06893511836832807,0.02279056683561054,0.6525532203252069,0.6747588989177704,0.7200520833333334,0.7200520833333334,0.6595915007040989,False
all_matched_loads,sequence_unbalance,sequence_imbalance,5,5,1,16,96,96,0.028408925413301,0.11974441550264332,0.654842140612016,0.763671875,0.763671875,0.09133549008934233,0.031479103482815525,0.613678898478385,0.6469743582855381,0.7200520833333334,0.7200520833333334,0.6245997334100931,False
all_matched_loads,sequence_unbalance,sequence_imbalance,6,6,1,16,96,96,0.03976105786634337,0.14710482564107333,0.6830886319980625,0.7552083333333333,0.7552083333333333,0.10734376777472998,0.04054088400780692,0.6470996423672012,0.6780353310843933,0.71484375,0.71484375,0.6659172746527116,False
all_matched_loads,sequence_unbalance,sequence_imbalance,7,7,1,16,96,96,0.046116356684570814,0.17573637115875182,0.799486440321632,0.755859375,0.755859375,0.129620014474181,0.06041156459339256,0.7387941437263352,0.7890162615243568,0.7265625,0.7265625,0.7560899013379213,False
all_matched_loads,sideband_lower_ratio,harmonic_sideband,-1,all_blocks,1,128,768,768,0.02496516879258619,0.018384705472636435,-0.19876240435567133,0.44938151041666663,0.5506184895833334,-0.006580463319949756,-0.0004722539314050904,-0.3248798711166503,-0.19465778723608948,0.45889282226562494,0.541107177734375,-0.3273951276452137,False
all_matched_loads,sideband_lower_ratio,harmonic_sideband,0,0,1,16,96,96,0.11359878673155312,0.10024067649968453,-0.819329794475281,0.55859375,0.55859375,-0.013358110231868612,0.00012739293377694166,-0.35820286758403735,-0.688599726296286,0.5032552083333334,0.5032552083333334,-0.35867963750026927,False
all_matched_loads,sideband_lower_ratio,harmonic_sideband,1,1,1,16,96,96,0.025479270423651036,0.016779773316777862,-0.8549813120579113,0.45312500000000006,0.546875,-0.008699497106873176,-0.0005959093692405092,-0.3730904578120042,-0.8562672815240601,0.4641927083333333,0.5358072916666667,-0.376952281969854,False
all_matched_loads,sideband_lower_ratio,harmonic_sideband,2,2,1,16,96,96,0.011985809823197819,0.008763751031661379,-0.5747504338974103,0.470703125,0.529296875,-0.0032220587915364404,-0.0002612011264459821,-0.3811925696473262,-0.5691811080866876,0.46809895833333337,0.5319010416666666,-0.3870128288601938,False
all_matched_loads,sideband_lower_ratio,harmonic_sideband,3,3,1,16,96,96,0.00704593514987019,0.004569293593188157,-0.46746312294535847,0.47591145833333337,0.5240885416666666,-0.002476641556682033,-0.00022060450306164345,-0.4194436129239291,-0.4609817529748146,0.48307291666666663,0.5169270833333334,-0.4191033176790362,False
all_matched_loads,sideband_lower_ratio,harmonic_sideband,4,4,1,16,96,96,0.008597187677339448,0.004507794605957151,-0.582644863762541,0.4348958333333333,0.5651041666666667,-0.004089393071382296,-0.0002893743007064164,-0.3996512284054675,-0.5755936638946773,0.45507812500000006,0.544921875,-0.398080819016082,False
all_matched_loads,sideband_lower_ratio,harmonic_sideband,5,5,1,16,96,96,0.01064940116448818,0.0042460348867316275,-0.777814440971495,0.33984375,0.66015625,-0.0064033662777565545,-0.0006967221189211868,-0.4542164675265584,-0.7638336967861465,0.388671875,0.611328125,-0.45721772206236433,False
all_matched_loads,sideband_lower_ratio,harmonic_sideband,6,6,1,16,96,96,0.014862861200482878,0.004097825517769676,-0.8344975191545645,0.404296875,0.595703125,-0.010765035682713203,-0.0006003331436885633,-0.38620598235567277,-0.8341500593174064,0.4251302083333333,0.5748697916666667,-0.3958825938637674,False
all_matched_loads,sideband_lower_ratio,harmonic_sideband,7,7,1,16,96,96,0.007502098170106849,0.0038724943293211057,-0.5254327763985445,0.3997395833333333,0.6002604166666667,-0.003629603840785745,-0.00064689474464452,-0.40810203000045775,-0.49499599498070523,0.41276041666666663,0.5872395833333334,-0.41305734899627544,False
all_matched_loads,sideband_upper_ratio,harmonic_sideband,-1,all_blocks,1,128,768,768,0.03720664158047675,0.03071919506444325,-0.11227496469704913,0.4478251139322917,0.5521748860677083,-0.006487446516033492,-0.0004364182555702497,-0.3323407756879879,-0.1104647603983604,0.45700073242187506,0.542999267578125,-0.33072547031886257,False
all_matched_loads,sideband_upper_ratio,harmonic_sideband,0,0,1,16,96,96,0.19080504099935017,0.1767482656327093,-0.9418703200202925,0.20963541666666666,0.7903645833333334,-0.01405677536664087,-0.0006039686640080255,-0.38348822212304157,-0.5617658294562028,0.32291666666666663,0.6770833333333334,-0.38168148150097936,False
all_matched_loads,sideband_upper_ratio,harmonic_sideband,1,1,1,16,96,96,0.0517618282981552,0.041537059609614,-0.8542919531143396,0.5592447916666666,0.5592447916666666,-0.0102247686885412,0.00032853288209631903,-0.3564509491263338,-0.8118305007420995,0.5084635416666666,0.5084635416666666,-0.3554672132481898,False
all_matched_loads,sideband_upper_ratio,harmonic_sideband,2,2,1,16,96,96,0.011375934627732674,0.00819242265004135,-0.6336770535599664,0.4303385416666667,0.5696614583333333,-0.0031835119776913233,-0.00025220412381964314,-0.3867609969742465,-0.629160506643559,0.44075520833333337,0.5592447916666666,-0.38485513639611035,False
all_matched_loads,sideband_upper_ratio,harmonic_sideband,3,3,1,16,96,96,0.0072365156489388365,0.004294745559962183,-0.5777767511846839,0.36783854166666663,0.6321614583333334,-0.0029417700889766535,-0.00046835830506588324,-0.44519181028129784,-0.5618171585135674,0.4036458333333333,0.5963541666666667,-0.4529074459157414,False
all_matched_loads,sideband_upper_ratio,harmonic_sideband,4,4,1,16,96,96,0.007951684895877425,0.0038539073906394884,-0.6232420553152679,0.42838541666666663,0.5716145833333334,-0.004097777505237936,-0.0003048270823424867,-0.3890401107008545,-0.6118509594295855,0.46223958333333337,0.5377604166666666,-0.3952996158324617,False
all_matched_loads,sideband_upper_ratio,harmonic_sideband,5,5,1,16,96,96,0.009136814429307595,0.003917595277863506,-0.7247455685784755,0.36393229166666663,0.6360677083333334,-0.005219219151444088,-0.0005791519780440468,-0.44510694216098495,-0.7090719819662683,0.41015624999999994,0.58984375,-0.4439175670476584,False
all_matched_loads,sideband_upper_ratio,harmonic_sideband,6,6,1,16,96,96,0.010921801440802079,0.0037735099222960047,-0.7995442264162198,0.4303385416666667,0.5696614583333333,-0.0071482915185060725,-0.0004966011637437901,-0.4139693362314122,-0.7830759311843889,0.4348958333333333,0.5651041666666667,-0.41368334608835344,False
all_matched_loads,sideband_upper_ratio,harmonic_sideband,7,7,1,16,96,96,0.008463512303650013,0.0034360544724202236,-0.7037666511415607,0.384765625,0.615234375,-0.00502745783122979,-0.0005442545420555098,-0.4156742705469531,-0.6735283418641297,0.4010416666666667,0.5989583333333333,-0.42218683415592373,False
all_matched_loads,spectral_entropy,spectral_entropy,-1,all_blocks,1,128,768,768,0.19449881493338692,0.16321828620723763,-0.6967207845003273,0.528472900390625,0.528472900390625,-0.031280528726149275,0.0004354227096711738,-0.3594433274831037,-0.6053540468405904,0.4961140950520833,0.5038859049479167,-0.35838852692631545,False
all_matched_loads,spectral_entropy,spectral_entropy,0,0,1,16,96,96,0.19168922481792422,0.15765282103278408,-0.769648732774617,0.4934895833333333,0.5065104166666667,-0.03403640378514011,-0.00012093637483956421,-0.3774258192221058,-0.658572492128244,0.4713541666666667,0.5286458333333333,-0.3766522000274483,False
all_matched_loads,spectral_entropy,spectral_entropy,1,1,1,16,96,96,0.19518489565106997,0.15707384490020793,-0.8295297113675074,0.5123697916666666,0.5123697916666666,-0.03811105075086205,-6.66212483158013e-06,-0.3767531094192013,-0.7192563033292791,0.48177083333333326,0.5182291666666667,-0.3757721228040291,False
all_matched_loads,spectral_entropy,spectral_entropy,2,2,1,16,96,96,0.18795794660582577,0.15718759052548933,-0.7977312591760681,0.5279947916666667,0.5279947916666667,-0.030770356080336445,7.795902362695006e-05,-0.37364490692672153,-0.6607694944015491,0.48111979166666663,0.5188802083333334,-0.372614573777053,False
all_matched_loads,spectral_entropy,spectral_entropy,3,3,1,16,96,96,0.18724876451668138,0.15812771001343304,-0.7611717689925439,0.5690104166666667,0.5690104166666667,-0.02912105450324834,0.00040444154022796497,-0.3648983073802703,-0.6323447660142802,0.5143229166666667,0.5143229166666667,-0.36404376346626177,False
all_matched_loads,spectral_entropy,spectral_entropy,4,4,1,16,96,96,0.19204299362768193,0.16102322626765853,-0.720123925743136,0.6178385416666666,0.6178385416666666,-0.031019767360023407,0.0008215633942945805,-0.35593423533061974,-0.6218930990196273,0.5475260416666666,0.5475260416666666,-0.354960859620069,False
all_matched_loads,spectral_entropy,spectral_entropy,5,5,1,16,96,96,0.19655832457316952,0.1647549256016204,-0.6800884456538411,0.6406249999999999,0.6406249999999999,-0.03180339897154915,0.0008230456027603361,-0.3540238708531744,-0.5990566077429602,0.560546875,0.560546875,-0.35311726380742875,False
all_matched_loads,spectral_entropy,spectral_entropy,6,6,1,16,96,96,0.2004784260324188,0.1710477507034336,-0.5952603697918287,0.66015625,0.66015625,-0.029430675328985228,0.001259025725665136,-0.3410236043868165,-0.5286204690710765,0.5735677083333334,0.5735677083333334,-0.3398158351624106,False
all_matched_loads,spectral_entropy,spectral_entropy,7,7,1,16,96,96,0.20482994364232376,0.17887842061327422,-0.5046434776197808,0.7057291666666667,0.7057291666666667,-0.025951523029049486,0.0015386846644747793,-0.3238056788316351,-0.4481315769579308,0.59375,0.59375,-0.3220994169505846,False
all_matched_loads,thd_2_to_5_mean,harmonic_sideband,-1,all_blocks,1,128,768,768,0.03654697034269182,0.035797309277916745,-0.020532538755854972,0.7231852213541666,0.7231852213541666,-0.0007496610647750833,0.005830742885141172,-0.017636535008720585,-0.019687333411536022,0.729217529296875,0.729217529296875,-0.01671127261619198,False
all_matched_loads,thd_2_to_5_mean,harmonic_sideband,0,0,1,16,96,96,0.04128521725961436,0.03348956754538059,-0.4014576127908534,0.5729166666666666,0.5729166666666666,-0.007795649714233755,0.0008863369835138274,-0.28011688528034945,-0.39989074892560306,0.5703125,0.5703125,-0.27971621282045306,False
all_matched_loads,thd_2_to_5_mean,harmonic_sideband,1,1,1,16,96,96,0.03567648696779514,0.027641288599303714,-0.41034749961009725,0.5865885416666667,0.5865885416666667,-0.008035198368491427,0.001261271446019366,-0.26689916071321584,-0.4123898903665902,0.5865885416666667,0.5865885416666667,-0.26641805270221847,False
all_matched_loads,thd_2_to_5_mean,harmonic_sideband,2,2,1,16,96,96,0.03152019923211816,0.030776583886288223,-0.038040033386702914,0.6497395833333334,0.6497395833333334,-0.0007436153458299342,0.0027524303918035594,-0.03599177316002985,-0.037385133361245,0.6549479166666666,0.6549479166666666,-0.03445425628515376,False
all_matched_loads,thd_2_to_5_mean,harmonic_sideband,3,3,1,16,96,96,0.0302260868000796,0.03358759526825717,0.13452778741913965,0.697265625,0.697265625,0.0033615084681775723,0.004270297413045494,0.1482940872567154,0.14085133994711768,0.7102864583333334,0.7102864583333334,0.15078638602670077,False
all_matched_loads,thd_2_to_5_mean,harmonic_sideband,4,4,1,16,96,96,0.027078185173780158,0.03448341397608859,0.2488641056698456,0.78125,0.78125,0.007405228802308438,0.007841506029968949,0.31201396545253374,0.2577546430024673,0.7858072916666667,0.7858072916666667,0.3145887514689419,False
all_matched_loads,thd_2_to_5_mean,harmonic_sideband,5,5,1,16,96,96,0.03084999772047537,0.03385032707011315,0.08688590008611612,0.8098958333333334,0.8098958333333334,0.0030003293496377813,0.008827040978268696,0.07968201864191796,0.0905252343548218,0.8098958333333333,0.8098958333333333,0.08135313854781956,False
all_matched_loads,thd_2_to_5_mean,harmonic_sideband,6,6,1,16,96,96,0.050081125753689316,0.042315433770951934,-0.1462193890343969,0.8378906249999999,0.8378906249999999,-0.007765691982737383,0.012702570862158383,-0.10019775039188739,-0.14661543268407806,0.8385416666666665,0.8385416666666665,-0.09948562790847182,False
all_matched_loads,thd_2_to_5_mean,harmonic_sideband,7,7,1,16,96,96,0.0456584638339825,0.05023426410695055,0.07315641428175101,0.8580729166666667,0.8580729166666667,0.004575800272968042,0.016928355845206515,0.07525481784155448,0.07401626333365105,0.8587239583333333,0.8587239583333333,0.07564900481011924,False
all_matched_loads,zero_sequence_ratio,sequence_imbalance,-1,all_blocks,1,128,768,768,0.06056796310759631,0.027453239451351346,-0.6602164010448718,0.32610066731770837,0.6738993326822916,-0.03311472365624497,-0.006312706791215999,-0.4996855740287679,-0.6635146350922627,0.32407633463541663,0.6759236653645834,-0.5020051086438533,False
all_matched_loads,zero_sequence_ratio,sequence_imbalance,0,0,1,16,96,96,0.06194978476922028,0.030586612300491877,-0.5612005436773457,0.337890625,0.662109375,-0.03136317246872842,-0.005885898657364436,-0.4965577396407996,-0.5615695330671541,0.333984375,0.666015625,-0.49960857555766813,False
all_matched_loads,zero_sequence_ratio,sequence_imbalance,1,1,1,16,96,96,0.06178313945472635,0.02837658425766033,-0.6433049300587595,0.333984375,0.666015625,-0.033406555197066014,-0.006426456846972219,-0.49467216899501715,-0.6441896954841987,0.33398437500000006,0.666015625,-0.4979880323464136,False
all_matched_loads,zero_sequence_ratio,sequence_imbalance,2,2,1,16,96,96,0.06333555910099703,0.02718672059402942,-0.7036240737124703,0.3255208333333333,0.6744791666666667,-0.036148838506967616,-0.006135813031567553,-0.49014532377759096,-0.7048062890414438,0.3216145833333333,0.6783854166666667,-0.4929254150975472,False
all_matched_loads,zero_sequence_ratio,sequence_imbalance,3,3,1,16,96,96,0.06254564026878927,0.026778074335065516,-0.7094442672028737,0.326171875,0.673828125,-0.035767565933723745,-0.006353959974841628,-0.49425729070156554,-0.7109154306611203,0.322265625,0.677734375,-0.4967060956557225,False
all_matched_loads,zero_sequence_ratio,sequence_imbalance,4,4,1,16,96,96,0.06301863366610765,0.02676480027839258,-0.7080929272677091,0.32552083333333337,0.6744791666666666,-0.03625383338771506,-0.006451231492538032,-0.4949557233931266,-0.7103532237017195,0.3229166666666667,0.6770833333333333,-0.49711282833765635,False
all_matched_loads,zero_sequence_ratio,sequence_imbalance,5,5,1,16,96,96,0.05899916897370421,0.026828167615164215,-0.654243886742985,0.32096354166666663,0.6790364583333334,-0.03217100135854001,-0.006507830746553986,-0.5081276026387912,-0.6580771204540186,0.31770833333333337,0.6822916666666666,-0.5106155314198103,False
all_matched_loads,zero_sequence_ratio,sequence_imbalance,6,6,1,16,96,96,0.057754843516845414,0.026728741521698667,-0.6336354545290439,0.3203125,0.6796875,-0.031026101995146754,-0.00669324461074823,-0.5080248107783206,-0.6400851107860344,0.32031250000000006,0.6796875,-0.5091161786789068,False
all_matched_loads,zero_sequence_ratio,sequence_imbalance,7,7,1,16,96,96,0.055156935110380306,0.026376214708308133,-0.6088241183732707,0.318359375,0.681640625,-0.028780720402072173,-0.006300020642022076,-0.5190014002224642,-0.6200635857553844,0.31640625,0.68359375,-0.5184080571835659,False
heldout_health_test_loads,clarke_radius_cv,current_shape,-1,all_blocks,1,64,384,384,0.05525804668323353,0.086748985511851,0.454984773812548,0.6428629557291666,0.6428629557291666,0.031490938828617476,0.006545801660063228,0.5800867671588104,0.4810008538240416,0.6325276692708335,0.6325276692708335,0.5858566540715189,False
heldout_health_test_loads,clarke_radius_cv,current_shape,0,0,1,8,48,48,0.0474030332727825,0.04603366239872614,-0.04820105513312908,0.4739583333333333,0.5260416666666667,-0.0013693708740563644,-0.0007614187203837351,-0.1578163829961553,-0.01725024911596922,0.4947916666666667,0.5052083333333333,-0.12277445400923007,False
heldout_health_test_loads,clarke_radius_cv,current_shape,1,1,1,8,48,48,0.04531035401436856,0.050850522472167065,0.18053978339023716,0.5755208333333334,0.5755208333333334,0.005540168457798506,0.0028098521160840433,0.4147391673285581,0.1093240240548654,0.5390625,0.5390625,0.4518697918354101,False
heldout_health_test_loads,clarke_radius_cv,current_shape,2,2,1,8,48,48,0.04470658385196359,0.06000722910769546,0.4029446624302826,0.6458333333333334,0.6458333333333334,0.015300645255731856,0.0062298208061522895,0.669817940048777,0.3055264066903721,0.6067708333333333,0.6067708333333333,0.6870473486353005,False
heldout_health_test_loads,clarke_radius_cv,current_shape,3,3,1,8,48,48,0.04808337951134305,0.07239894208026265,0.494260354468522,0.6640624999999999,0.6640624999999999,0.024315562568919608,0.008561020685756876,0.6945838146597005,0.4800819527163888,0.6276041666666666,0.6276041666666666,0.708977076956728,False
heldout_health_test_loads,clarke_radius_cv,current_shape,4,4,1,8,48,48,0.05525654994852667,0.08902886910383662,0.5441742901870092,0.6536458333333334,0.6536458333333334,0.03377231915530995,0.009133543993994101,0.7143896499609075,0.6132874064720147,0.640625,0.640625,0.7258069171937884,False
heldout_health_test_loads,clarke_radius_cv,current_shape,5,5,1,8,48,48,0.06135906682488998,0.10681756941853982,0.6052885319147614,0.6901041666666666,0.6901041666666666,0.04545850259364984,0.012378317601272648,0.7730697939753471,0.7315688917838488,0.6901041666666667,0.6901041666666667,0.7789635768796812,False
heldout_health_test_loads,clarke_radius_cv,current_shape,6,6,1,8,48,48,0.06633320108681966,0.12386684625590949,0.6652010890307108,0.7135416666666666,0.7135416666666666,0.05753364516908983,0.015285293386095486,0.8156085179019279,0.8371317034013197,0.7161458333333333,0.7161458333333333,0.8185348181172021,False
heldout_health_test_loads,clarke_radius_cv,current_shape,7,7,1,8,48,48,0.07361220495517423,0.1449882432576708,0.7292784941383799,0.7421875,0.7421875,0.07137603830249656,0.027460685438556325,0.8711633415237053,0.9339542026351818,0.7552083333333334,0.7552083333333334,0.8696142424800447,False
heldout_health_test_loads,crest_a,current_shape,-1,all_blocks,1,64,384,384,1.6460061463334243,1.5877634700031198,-0.44042886012830884,0.3953450520833333,0.6046549479166667,-0.05824267633030455,-0.03172412297258065,-0.7022901975712145,-0.15304796937848564,0.44576009114583337,0.5542399088541666,-0.7048087052324914,False
heldout_health_test_loads,crest_a,current_shape,0,0,1,8,48,48,1.601790128746499,1.546399430264148,-0.4703644382540015,0.3567708333333333,0.6432291666666667,-0.05539069848235085,-0.03326486916271165,-0.6430889195908224,-0.1273571472262898,0.41927083333333337,0.5807291666666666,-0.643415104531123,False
heldout_health_test_loads,crest_a,current_shape,1,1,1,8,48,48,1.5997326032575865,1.5541211744502093,-0.4167960034569923,0.3671875,0.6328125,-0.04561142880737712,-0.025405593638610835,-0.7631862932711717,-0.10816066910085492,0.4375,0.5625,-0.7359385377458467,False
heldout_health_test_loads,crest_a,current_shape,2,2,1,8,48,48,1.6007601794115067,1.571282682641348,-0.25604144102882365,0.4453125,0.5546875,-0.029477496770158613,-0.01664222320160813,-0.4748828322840797,-0.054012598799233466,0.46875,0.53125,-0.3297226902529279,False
heldout_health_test_loads,crest_a,current_shape,3,3,1,8,48,48,1.6363472760286544,1.5797409158318267,-0.4385457063230626,0.4296875,0.5703125,-0.0566063601968276,-0.020894391597893525,-0.5183721707512878,-0.13142743342171403,0.45833333333333337,0.5416666666666666,-0.5285935643541384,False
heldout_health_test_loads,crest_a,current_shape,4,4,1,8,48,48,1.6479275363034926,1.5957357971431383,-0.3934861482245866,0.40364583333333337,0.5963541666666666,-0.05219173916035435,-0.027844296451600137,-0.6784193094522403,-0.1289149579567237,0.4479166666666667,0.5520833333333333,-0.7645576607272705,False
heldout_health_test_loads,crest_a,current_shape,5,5,1,8,48,48,1.6805304286571705,1.6109433173347398,-0.4796379112767672,0.3697916666666667,0.6302083333333333,-0.06958711132243063,-0.038282718830469964,-0.8593496936392679,-0.20337893260927623,0.4296875,0.5703125,-0.8158919551267324,False
heldout_health_test_loads,crest_a,current_shape,6,6,1,8,48,48,1.681256671334717,1.618738805195419,-0.4229187254540396,0.3828125,0.6171875,-0.0625178661392981,-0.03672682092135726,-0.8414426153809295,-0.17214084291937384,0.43749999999999994,0.5625,-0.8817289420347576,False
heldout_health_test_loads,crest_a,current_shape,7,7,1,8,48,48,1.7197043469277682,1.6251456371641293,-0.6098725322640824,0.33333333333333337,0.6666666666666666,-0.09455870976363907,-0.06234165310617845,-1.012085134530222,-0.2683119221620591,0.40885416666666663,0.5911458333333334,-1.1251877782568946,False
heldout_health_test_loads,crest_b,current_shape,-1,all_blocks,1,64,384,384,1.6500069716233936,1.5725395203756865,-0.5389792074011013,0.33097330729166663,0.6690266927083334,-0.07746745124770744,-0.05679826497145968,-0.9417757569686571,-0.10880926528290738,0.41845703124999994,0.58154296875,-0.940639048090971,False
heldout_health_test_loads,crest_b,current_shape,0,0,1,8,48,48,1.610996527354029,1.528310152568963,-0.7676600789933741,0.28125,0.71875,-0.08268637478506591,-0.05069641707538841,-0.980200626024046,-0.11447093947588201,0.3932291666666667,0.6067708333333333,-1.0552404959732773,False
heldout_health_test_loads,crest_b,current_shape,1,1,1,8,48,48,1.595794340221287,1.534728918132794,-0.5694555868804679,0.3151041666666667,0.6848958333333333,-0.0610654220884928,-0.030142365756519407,-0.7631680663336458,-0.07722934513317847,0.4114583333333333,0.5885416666666667,-0.8293112618989675,False
heldout_health_test_loads,crest_b,current_shape,2,2,1,8,48,48,1.603531615142276,1.5406269168797337,-0.5612281769862966,0.3151041666666667,0.6848958333333333,-0.06290469826254212,-0.04850157482810269,-0.8691911239077225,-0.08174604431511918,0.40885416666666663,0.5911458333333334,-0.9267560420206427,False
heldout_health_test_loads,crest_b,current_shape,3,3,1,8,48,48,1.6324940862346384,1.5464648557714034,-0.7216267161342322,0.28385416666666663,0.7161458333333334,-0.08602923046323502,-0.0638962737317671,-1.1279343597405385,-0.124151506260765,0.39583333333333337,0.6041666666666666,-1.0748862210020855,False
heldout_health_test_loads,crest_b,current_shape,4,4,1,8,48,48,1.6634834019175258,1.5671054144609577,-0.6882320981155343,0.29427083333333337,0.7057291666666666,-0.09637798745656805,-0.06902341800245493,-1.0287343790048593,-0.13741346743141503,0.4010416666666667,0.5989583333333333,-1.0598969617203955,False
heldout_health_test_loads,crest_b,current_shape,5,5,1,8,48,48,1.6792405708880143,1.5977523863824434,-0.5058956934418576,0.3151041666666667,0.6848958333333333,-0.08148818450557073,-0.06802610566407641,-1.0463525711062087,-0.11337226003193768,0.41666666666666663,0.5833333333333334,-1.0340442982322413,False
heldout_health_test_loads,crest_b,current_shape,6,6,1,8,48,48,1.6969879352077473,1.621266167581296,-0.4331350007329944,0.33333333333333337,0.6666666666666666,-0.07572176762645118,-0.06470751636990701,-0.8745168840633296,-0.10202122510341907,0.4244791666666667,0.5755208333333333,-0.8280645723568822,False
heldout_health_test_loads,crest_b,current_shape,7,7,1,8,48,48,1.7175272960216321,1.6440613512278983,-0.39523022753417636,0.3463541666666667,0.6536458333333333,-0.0734659447937337,-0.06796385508940628,-0.8640640664774918,-0.09927063188270133,0.4244791666666667,0.5755208333333333,-0.7829532882419977,False
