record_id,load_nm,subsystem,block_id,window_id,is_healthy,fault_turns,fault_phase,role,row_index,window_score,frozen_system_score,contribution_sum,contribution_sum_error,frozen_score_error,alarm,p_value,external_motor_id
external_dual_three_phase_flt3zu_load_5nm,5.0,SubSys2,6,104,False,3,u,fault_test,6224,15461.943074659453,15461.943074659452,15461.94307465945,-3.637978807091713e-12,1.8189894035458565e-12,True,0.04,external_dual_three_phase
external_dual_three_phase_flt3zu_load_5nm,5.0,SubSys2,7,115,False,3,u,fault_test,6235,24605.401987783458,24605.401987783454,24605.401987783465,7.275957614183426e-12,3.637978807091713e-12,True,0.04,external_dual_three_phase
external_dual_three_phase_flt4zv_load_0nm,0.0,SubSys2,0,14,False,4,v,fault_test,7814,957.6977686130169,957.6977686130168,957.697768613017,1.1368683772161603e-13,1.1368683772161603e-13,False,0.4,external_dual_three_phase
external_dual_three_phase_flt4zv_load_0nm,0.0,SubSys2,1,29,False,4,v,fault_test,7829,2019.7607095025496,2019.7607095025496,2019.7607095025487,-9.094947017729282e-13,0.0,False,0.28,external_dual_three_phase
external_dual_three_phase_flt4zv_load_0nm,0.0,SubSys2,2,44,False,4,v,fault_test,7844,4260.362134570735,4260.362134570735,4260.362134570734,-9.094947017729282e-13,0.0,False,0.16,external_dual_three_phase
external_dual_three_phase_flt4zv_load_0nm,0.0,SubSys2,3,55,False,4,v,fault_test,7855,7808.198078407231,7808.198078407231,7808.198078407236,4.547473508864641e-12,0.0,True,0.04,external_dual_three_phase
external_dual_three_phase_flt4zv_load_0nm,0.0,SubSys2,4,70,False,4,v,fault_test,7870,12620.377331543852,12620.377331543852,12620.377331543832,-2.000888343900442e-11,0.0,True,0.04,external_dual_three_phase
external_dual_three_phase_flt4zv_load_0nm,0.0,SubSys2,5,80,False,4,v,fault_test,7880,14884.919932144367,14884.919932144368,14884.919932144361,-5.4569682106375694e-12,-1.8189894035458565e-12,True,0.04,external_dual_three_phase
external_dual_three_phase_flt4zv_load_0nm,0.0,SubSys2,6,91,False,4,v,fault_test,7891,16056.932698497638,16056.932698497638,16056.932698497663,2.546585164964199e-11,0.0,True,0.04,external_dual_three_phase
external_dual_three_phase_flt4zv_load_0nm,0.0,SubSys2,7,107,False,4,v,fault_test,7907,11484.66745666933,11484.66745666933,11484.667456669327,-1.8189894035458565e-12,0.0,True,0.04,external_dual_three_phase
external_dual_three_phase_flt4zv_load_10nm,10.0,SubSys1,0,2,False,4,v,fault_test,8162,591.8308253228718,591.8308253228718,591.8308253228722,4.547473508864641e-13,0.0,False,0.64,external_dual_three_phase
external_dual_three_phase_flt4zv_load_10nm,10.0,SubSys2,1,29,False,4,v,fault_test,8309,534.0316412557871,534.0316412557871,534.0316412557872,1.1368683772161603e-13,0.0,False,0.64,external_dual_three_phase
external_dual_three_phase_flt4zv_load_10nm,10.0,SubSys2,2,44,False,4,v,fault_test,8324,863.3185155676606,863.3185155676606,863.3185155676593,-1.2505552149377763e-12,0.0,False,0.4,external_dual_three_phase
external_dual_three_phase_flt4zv_load_10nm,10.0,SubSys2,3,59,False,4,v,fault_test,8339,1340.6504474579056,1340.6504474579056,1340.6504474579044,-1.1368683772161603e-12,0.0,False,0.36,external_dual_three_phase
external_dual_three_phase_flt4zv_load_10nm,10.0,SubSys2,4,74,False,4,v,fault_test,8354,2176.4099658857035,2176.4099658857035,2176.4099658857,-3.637978807091713e-12,0.0,False,0.28,external_dual_three_phase
external_dual_three_phase_flt4zv_load_10nm,10.0,SubSys2,5,89,False,4,v,fault_test,8369,3347.9179412937992,3347.9179412937992,3347.9179412937997,4.547473508864641e-13,0.0,False,0.16,external_dual_three_phase
external_dual_three_phase_flt4zv_load_10nm,10.0,SubSys2,6,104,False,4,v,fault_test,8384,5449.835740937704,5449.835740937704,5449.835740937716,1.1823431123048067e-11,0.0,True,0.04,external_dual_three_phase
external_dual_three_phase_flt4zv_load_10nm,10.0,SubSys2,7,119,False,4,v,fault_test,8399,9047.303805339621,9047.30380533962,9047.303805339623,1.8189894035458565e-12,1.8189894035458565e-12,True,0.04,external_dual_three_phase
external_dual_three_phase_flt4zv_load_15nm,15.0,SubSys1,0,1,False,4,v,fault_test,8401,593.1489909299623,593.1489909299623,593.1489909299618,-5.684341886080801e-13,0.0,False,0.64,external_dual_three_phase
external_dual_three_phase_flt4zv_load_15nm,15.0,SubSys2,1,29,False,4,v,fault_test,8549,422.1715154572767,422.1715154572767,422.17151545727637,-3.410605131648481e-13,0.0,False,0.76,external_dual_three_phase
external_dual_three_phase_flt4zv_load_15nm,15.0,SubSys2,2,44,False,4,v,fault_test,8564,660.7812302158958,660.7812302158958,660.7812302158958,0.0,0.0,False,0.56,external_dual_three_phase
external_dual_three_phase_flt4zv_load_15nm,15.0,SubSys2,3,59,False,4,v,fault_test,8579,1056.548871369346,1056.548871369346,1056.5488713693458,-2.2737367544323206e-13,0.0,False,0.4,external_dual_three_phase
external_dual_three_phase_flt4zv_load_15nm,15.0,SubSys2,4,74,False,4,v,fault_test,8594,1759.8894817521623,1759.8894817521625,1759.8894817521632,9.094947017729282e-13,-2.2737367544323206e-13,False,0.28,external_dual_three_phase
external_dual_three_phase_flt4zv_load_15nm,15.0,SubSys2,5,89,False,4,v,fault_test,8609,2873.3293031841226,2873.329303184122,2873.329303184121,-1.8189894035458565e-12,4.547473508864641e-13,False,0.16,external_dual_three_phase
external_dual_three_phase_flt4zv_load_15nm,15.0,SubSys2,6,104,False,4,v,fault_test,8624,4747.868791308118,4747.868791308118,4747.868791308114,-3.637978807091713e-12,0.0,False,0.16,external_dual_three_phase
external_dual_three_phase_flt4zv_load_15nm,15.0,SubSys2,7,119,False,4,v,fault_test,8639,8325.506932522754,8325.506932522754,8325.506932522756,1.8189894035458565e-12,0.0,True,0.04,external_dual_three_phase
external_dual_three_phase_flt4zv_load_20nm,20.0,SubSys1,0,2,False,4,v,fault_test,8642,624.6085657150101,624.6085657150101,624.6085657150102,1.1368683772161603e-13,0.0,False,0.64,external_dual_three_phase
external_dual_three_phase_flt4zv_load_20nm,20.0,SubSys2,1,29,False,4,v,fault_test,8789,378.49387065884986,378.49387065884986,378.4938706588498,-5.684341886080802e-14,0.0,False,0.92,external_dual_three_phase
external_dual_three_phase_flt4zv_load_20nm,20.0,SubSys2,2,44,False,4,v,fault_test,8804,598.0939795871253,598.0939795871253,598.0939795871252,-1.1368683772161603e-13,0.0,False,0.64,external_dual_three_phase
external_dual_three_phase_flt4zv_load_20nm,20.0,SubSys2,3,59,False,4,v,fault_test,8819,914.3976291922197,914.3976291922196,914.3976291922191,-5.684341886080801e-13,1.1368683772161603e-13,False,0.4,external_dual_three_phase
external_dual_three_phase_flt4zv_load_20nm,20.0,SubSys2,4,74,False,4,v,fault_test,8834,1574.5802815941784,1574.5802815941784,1574.5802815941813,2.9558577807620168e-12,0.0,False,0.28,external_dual_three_phase
external_dual_three_phase_flt4zv_load_20nm,20.0,SubSys2,5,89,False,4,v,fault_test,8849,2584.752852539585,2584.752852539585,2584.75285253959,5.002220859751105e-12,0.0,False,0.28,external_dual_three_phase
external_dual_three_phase_flt4zv_load_20nm,20.0,SubSys2,6,104,False,4,v,fault_test,8864,4422.886793913554,4422.886793913554,4422.88679391355,-4.547473508864641e-12,0.0,False,0.16,external_dual_three_phase
external_dual_three_phase_flt4zv_load_20nm,20.0,SubSys2,7,119,False,4,v,fault_test,8879,7883.402365961719,7883.402365961719,7883.402365961721,2.7284841053187847e-12,0.0,True,0.04,external_dual_three_phase
external_dual_three_phase_flt4zv_load_25nm,25.0,SubSys1,0,2,False,4,v,fault_test,8882,590.0545340517169,590.0545340517169,590.0545340517164,-5.684341886080801e-13,0.0,False,0.64,external_dual_three_phase
external_dual_three_phase_flt4zv_load_25nm,25.0,SubSys2,1,27,False,4,v,fault_test,9027,356.4596204558095,356.4596204558095,356.4596204558091,-3.979039320256561e-13,0.0,False,1.0,external_dual_three_phase
external_dual_three_phase_flt4zv_load_25nm,25.0,SubSys2,2,44,False,4,v,fault_test,9044,528.3205937475607,528.3205937475607,528.3205937475608,1.1368683772161603e-13,0.0,False,0.68,external_dual_three_phase
external_dual_three_phase_flt4zv_load_25nm,25.0,SubSys2,3,59,False,4,v,fault_test,9059,833.5432131105732,833.5432131105732,833.5432131105741,9.094947017729282e-13,0.0,False,0.4,external_dual_three_phase
external_dual_three_phase_flt4zv_load_25nm,25.0,SubSys2,4,74,False,4,v,fault_test,9074,1393.4149220399458,1393.4149220399458,1393.4149220399465,6.821210263296962e-13,0.0,False,0.36,external_dual_three_phase
external_dual_three_phase_flt4zv_load_25nm,25.0,SubSys2,5,89,False,4,v,fault_test,9089,2402.274739260162,2402.274739260162,2402.2747392601623,4.547473508864641e-13,0.0,False,0.28,external_dual_three_phase
external_dual_three_phase_flt4zv_load_25nm,25.0,SubSys2,6,104,False,4,v,fault_test,9104,4164.1612961409555,4164.161296140956,4164.161296140957,1.8189894035458565e-12,-9.094947017729282e-13,False,0.16,external_dual_three_phase
external_dual_three_phase_flt4zv_load_25nm,25.0,SubSys2,7,119,False,4,v,fault_test,9119,7660.49004894865,7660.49004894865,7660.490048948667,1.7280399333685637e-11,0.0,True,0.04,external_dual_three_phase
external_dual_three_phase_flt4zv_load_30nm,30.0,SubSys2,0,2,False,4,v,fault_test,9242,616.2867378724134,616.2867378724134,616.2867378724137,3.410605131648481e-13,0.0,False,0.64,external_dual_three_phase
external_dual_three_phase_flt4zv_load_30nm,30.0,SubSys2,1,24,False,4,v,fault_test,9264,351.17711750799225,351.17711750799225,351.1771175079915,-7.389644451905042e-13,0.0,False,1.0,external_dual_three_phase
external_dual_three_phase_flt4zv_load_30nm,30.0,SubSys2,2,44,False,4,v,fault_test,9284,467.8008173864941,467.8008173864941,467.8008173864938,-2.8421709430404007e-13,0.0,False,0.76,external_dual_three_phase
external_dual_three_phase_flt4zv_load_30nm,30.0,SubSys2,3,59,False,4,v,fault_test,9299,783.0462415253457,783.0462415253457,783.046241525347,1.2505552149377763e-12,0.0,False,0.48,external_dual_three_phase
external_dual_three_phase_flt4zv_load_30nm,30.0,SubSys2,4,74,False,4,v,fault_test,9314,1401.4574626458316,1401.4574626458316,1401.457462645829,-2.5011104298755527e-12,0.0,False,0.32,external_dual_three_phase
external_dual_three_phase_flt4zv_load_30nm,30.0,SubSys2,5,89,False,4,v,fault_test,9329,2285.9258167850803,2285.9258167850803,2285.925816785082,1.8189894035458565e-12,0.0,False,0.28,external_dual_three_phase
external_dual_three_phase_flt4zv_load_30nm,30.0,SubSys2,6,104,False,4,v,fault_test,9344,4062.149394226784,4062.149394226784,4062.1493942267825,-1.3642420526593924e-12,0.0,False,0.16,external_dual_three_phase
external_dual_three_phase_flt4zv_load_30nm,30.0,SubSys2,7,119,False,4,v,fault_test,9359,7533.566701766351,7533.566701766351,7533.566701766364,1.2732925824820995e-11,0.0,True,0.04,external_dual_three_phase
external_dual_three_phase_flt4zv_load_35nm,35.0,SubSys1,0,2,False,4,v,fault_test,9362,614.9619887691786,614.9619887691786,614.9619887691781,-4.547473508864641e-13,0.0,False,0.64,external_dual_three_phase
external_dual_three_phase_flt4zv_load_35nm,35.0,SubSys2,1,29,False,4,v,fault_test,9509,352.1397233551795,352.1397233551795,352.1397233551789,-6.252776074688882e-13,0.0,False,1.0,external_dual_three_phase
external_dual_three_phase_flt4zv_load_35nm,35.0,SubSys2,2,44,False,4,v,fault_test,9524,450.04656065935166,450.04656065935166,450.0465606593512,-4.547473508864641e-13,0.0,False,0.76,external_dual_three_phase
external_dual_three_phase_flt4zv_load_35nm,35.0,SubSys2,3,59,False,4,v,fault_test,9539,734.3710568251896,734.3710568251896,734.3710568251904,7.958078640513122e-13,0.0,False,0.52,external_dual_three_phase
external_dual_three_phase_flt4zv_load_35nm,35.0,SubSys2,4,74,False,4,v,fault_test,9554,1322.5193469748021,1322.519346974802,1322.5193469748033,1.1368683772161603e-12,2.2737367544323206e-13,False,0.4,external_dual_three_phase
external_dual_three_phase_flt4zv_load_35nm,35.0,SubSys2,5,89,False,4,v,fault_test,9569,2210.445147979062,2210.445147979062,2210.4451479790596,-2.2737367544323206e-12,0.0,False,0.28,external_dual_three_phase
external_dual_three_phase_flt4zv_load_35nm,35.0,SubSys2,6,104,False,4,v,fault_test,9584,4029.3588547359973,4029.358854735997,4029.358854735998,9.094947017729282e-13,4.547473508864641e-13,False,0.16,external_dual_three_phase
external_dual_three_phase_flt4zv_load_35nm,35.0,SubSys2,7,119,False,4,v,fault_test,9599,7333.019629205017,7333.019629205017,7333.019629205005,-1.1823431123048067e-11,0.0,True,0.04,external_dual_three_phase
external_dual_three_phase_flt4zv_load_5nm,5.0,SubSys1,0,2,False,4,v,fault_test,7922,582.4230747197632,582.4230747197632,582.4230747197628,-4.547473508864641e-13,0.0,False,0.64,external_dual_three_phase
external_dual_three_phase_flt4zv_load_5nm,5.0,SubSys2,1,29,False,4,v,fault_test,8069,850.2007433200317,850.2007433200317,850.2007433200316,-1.1368683772161603e-13,0.0,False,0.4,external_dual_three_phase
external_dual_three_phase_flt4zv_load_5nm,5.0,SubSys2,2,44,False,4,v,fault_test,8084,1469.0451746685012,1469.0451746685012,1469.045174668502,9.094947017729282e-13,0.0,False,0.28,external_dual_three_phase
external_dual_three_phase_flt4zv_load_5nm,5.0,SubSys2,3,59,False,4,v,fault_test,8099,2104.0271113817944,2104.0271113817944,2104.027111381793,-1.3642420526593924e-12,0.0,False,0.28,external_dual_three_phase
external_dual_three_phase_flt4zv_load_5nm,5.0,SubSys2,4,71,False,4,v,fault_test,8111,3451.4392640745214,3451.4392640745214,3451.439264074517,-4.547473508864641e-12,0.0,False,0.16,external_dual_three_phase
external_dual_three_phase_flt4zv_load_5nm,5.0,SubSys2,5,89,False,4,v,fault_test,8129,4728.828059042598,4728.828059042598,4728.828059042603,4.547473508864641e-12,0.0,False,0.16,external_dual_three_phase
external_dual_three_phase_flt4zv_load_5nm,5.0,SubSys2,6,104,False,4,v,fault_test,8144,7155.833038657033,7155.833038657033,7155.8330386570415,8.185452315956354e-12,0.0,True,0.04,external_dual_three_phase
external_dual_three_phase_flt4zv_load_5nm,5.0,SubSys2,7,115,False,4,v,fault_test,8155,11454.224109100123,11454.224109100123,11454.22410910009,-3.2741809263825417e-11,0.0,True,0.04,external_dual_three_phase
external_dual_three_phase_flt5zu_load_0nm,0.0,SubSys1,0,1,False,5,u,fault_test,9601,518.2005809121048,518.2005809121048,518.2005809121042,-5.684341886080801e-13,0.0,False,0.68,external_dual_three_phase
external_dual_three_phase_flt5zu_load_0nm,0.0,SubSys2,1,29,False,5,u,fault_test,9749,1680.7458562406084,1680.7458562406084,1680.7458562406082,-2.2737367544323206e-13,0.0,False,0.28,external_dual_three_phase
external_dual_three_phase_flt5zu_load_0nm,0.0,SubSys2,2,44,False,5,u,fault_test,9764,4530.634788886005,4530.634788886005,4530.634788886014,9.094947017729282e-12,0.0,False,0.16,external_dual_three_phase
external_dual_three_phase_flt5zu_load_0nm,0.0,SubSys2,3,55,False,5,u,fault_test,9775,9704.144243073564,9704.144243073564,9704.144243073568,3.637978807091713e-12,0.0,True,0.04,external_dual_three_phase
external_dual_three_phase_flt5zu_load_0nm,0.0,SubSys2,4,74,False,5,u,fault_test,9794,19493.55055597195,19493.55055597195,19493.550555972,5.093170329928398e-11,0.0,True,0.04,external_dual_three_phase
external_dual_three_phase_flt5zu_load_0nm,0.0,SubSys2,5,85,False,5,u,fault_test,9805,29913.627983854014,29913.62798385401,29913.627983854003,-1.0913936421275139e-11,3.637978807091713e-12,True,0.04,external_dual_three_phase
external_dual_three_phase_flt5zu_load_0nm,0.0,SubSys2,6,91,False,5,u,fault_test,9811,34139.45791590328,34139.45791590328,34139.45791590335,7.275957614183426e-11,0.0,True,0.04,external_dual_three_phase
external_dual_three_phase_flt5zu_load_0nm,0.0,SubSys1,7,110,False,5,u,fault_test,9710,29628.29726652931,29628.29726652931,29628.297266529324,1.4551915228366852e-11,0.0,True,0.04,external_dual_three_phase
external_dual_three_phase_flt5zu_load_10nm,10.0,SubSys1,0,2,False,5,u,fault_test,10082,610.1275359945224,610.1275359945224,610.1275359945231,6.821210263296962e-13,0.0,False,0.64,external_dual_three_phase
external_dual_three_phase_flt5zu_load_10nm,10.0,SubSys2,1,29,False,5,u,fault_test,10229,383.19104656226057,383.19104656226057,383.1910465622609,3.410605131648481e-13,0.0,False,0.92,external_dual_three_phase
external_dual_three_phase_flt5zu_load_10nm,10.0,SubSys2,2,44,False,5,u,fault_test,10244,1057.6930577804271,1057.6930577804271,1057.693057780427,-2.2737367544323206e-13,0.0,False,0.4,external_dual_three_phase
external_dual_three_phase_flt5zu_load_10nm,10.0,SubSys2,3,59,False,5,u,fault_test,10259,1852.3002719727972,1852.3002719727967,1852.3002719727983,1.1368683772161603e-12,4.547473508864641e-13,False,0.28,external_dual_three_phase
external_dual_three_phase_flt5zu_load_10nm,10.0,SubSys2,4,74,False,5,u,fault_test,10274,3364.350412612459,3364.350412612459,3364.35041261246,9.094947017729282e-13,0.0,False,0.16,external_dual_three_phase
external_dual_three_phase_flt5zu_load_10nm,10.0,SubSys2,5,89,False,5,u,fault_test,10289,5662.821238085383,5662.821238085383,5662.821238085379,-3.637978807091713e-12,0.0,True,0.04,external_dual_three_phase
external_dual_three_phase_flt5zu_load_10nm,10.0,SubSys2,6,104,False,5,u,fault_test,10304,9380.102577433046,9380.102577433046,9380.102577433046,0.0,0.0,True,0.04,external_dual_three_phase
external_dual_three_phase_flt5zu_load_10nm,10.0,SubSys2,7,119,False,5,u,fault_test,10319,14927.034111210873,14927.034111210873,14927.034111210842,-3.092281986027956e-11,0.0,True,0.04,external_dual_three_phase
external_dual_three_phase_flt5zu_load_15nm,15.0,SubSys1,0,1,False,5,u,fault_test,10321,592.2558518955145,592.2558518955145,592.2558518955137,-7.958078640513122e-13,0.0,False,0.64,external_dual_three_phase
external_dual_three_phase_flt5zu_load_15nm,15.0,SubSys2,1,29,False,5,u,fault_test,10469,348.06112765164903,348.06112765164903,348.0611276516495,4.547473508864641e-13,0.0,False,1.0,external_dual_three_phase
external_dual_three_phase_flt5zu_load_15nm,15.0,SubSys2,2,44,False,5,u,fault_test,10484,600.106630062658,600.106630062658,600.106630062658,0.0,0.0,False,0.64,external_dual_three_phase
external_dual_three_phase_flt5zu_load_15nm,15.0,SubSys2,3,59,False,5,u,fault_test,10499,1282.6902898955213,1282.6902898955211,1282.6902898955188,-2.5011104298755527e-12,2.2737367544323206e-13,False,0.4,external_dual_three_phase
external_dual_three_phase_flt5zu_load_15nm,15.0,SubSys2,4,74,False,5,u,fault_test,10514,2482.141068113448,2482.141068113448,2482.1410681134503,2.2737367544323206e-12,0.0,False,0.28,external_dual_three_phase
external_dual_three_phase_flt5zu_load_15nm,15.0,SubSys2,5,89,False,5,u,fault_test,10529,4232.042187869672,4232.042187869672,4232.042187869668,-3.637978807091713e-12,0.0,False,0.16,external_dual_three_phase
external_dual_three_phase_flt5zu_load_15nm,15.0,SubSys2,6,104,False,5,u,fault_test,10544,7205.927397445061,7205.927397445061,7205.927397445065,4.547473508864641e-12,0.0,True,0.04,external_dual_three_phase
external_dual_three_phase_flt5zu_load_15nm,15.0,SubSys2,7,119,False,5,u,fault_test,10559,12298.580332355516,12298.580332355516,12298.580332355503,-1.2732925824820995e-11,0.0,True,0.04,external_dual_three_phase
external_dual_three_phase_flt5zu_load_20nm,20.0,SubSys1,0,2,False,5,u,fault_test,10562,610.2889757158487,610.2889757158487,610.2889757158476,-1.0231815394945443e-12,0.0,False,0.64,external_dual_three_phase
external_dual_three_phase_flt5zu_load_20nm,20.0,SubSys1,1,16,False,5,u,fault_test,10576,333.92330652650475,333.92330652650475,333.9233065265041,-6.252776074688882e-13,0.0,False,1.0,external_dual_three_phase
external_dual_three_phase_flt5zu_load_20nm,20.0,SubSys2,2,44,False,5,u,fault_test,10724,497.5710969701317,497.5710969701317,497.57109697013243,7.389644451905042e-13,0.0,False,0.72,external_dual_three_phase
external_dual_three_phase_flt5zu_load_20nm,20.0,SubSys2,3,59,False,5,u,fault_test,10739,985.5924324117024,985.5924324117024,985.5924324117033,9.094947017729282e-13,0.0,False,0.4,external_dual_three_phase
external_dual_three_phase_flt5zu_load_20nm,20.0,SubSys2,4,74,False,5,u,fault_test,10754,1872.3250700160104,1872.3250700160104,1872.3250700160095,-9.094947017729282e-13,0.0,False,0.28,external_dual_three_phase
external_dual_three_phase_flt5zu_load_20nm,20.0,SubSys2,5,89,False,5,u,fault_test,10769,3386.649211549887,3386.649211549887,3386.649211549883,-3.637978807091713e-12,0.0,False,0.16,external_dual_three_phase
external_dual_three_phase_flt5zu_load_20nm,20.0,SubSys2,6,104,False,5,u,fault_test,10784,6092.344046975767,6092.344046975767,6092.344046975771,3.637978807091713e-12,0.0,True,0.04,external_dual_three_phase
external_dual_three_phase_flt5zu_load_20nm,20.0,SubSys2,7,119,False,5,u,fault_test,10799,10727.427668579745,10727.427668579743,10727.427668579747,1.8189894035458565e-12,1.8189894035458565e-12,True,0.04,external_dual_three_phase
external_dual_three_phase_flt5zu_load_25nm,25.0,SubSys2,0,1,False,5,u,fault_test,10921,616.0308919696712,616.0308919696712,616.030891969673,1.8189894035458565e-12,0.0,False,0.64,external_dual_three_phase
external_dual_three_phase_flt5zu_load_25nm,25.0,SubSys1,1,20,False,5,u,fault_test,10820,337.0660575487519,337.0660575487519,337.0660575487519,0.0,0.0,False,1.0,external_dual_three_phase
external_dual_three_phase_flt5zu_load_25nm,25.0,SubSys2,2,44,False,5,u,fault_test,10964,414.0052530707856,414.0052530707856,414.0052530707862,5.684341886080801e-13,0.0,False,0.84,external_dual_three_phase
external_dual_three_phase_flt5zu_load_25nm,25.0,SubSys2,3,59,False,5,u,fault_test,10979,800.8431964257643,800.8431964257643,800.8431964257643,0.0,0.0,False,0.48,external_dual_three_phase
external_dual_three_phase_flt5zu_load_25nm,25.0,SubSys2,4,74,False,5,u,fault_test,10994,1666.3941507999746,1666.3941507999746,1666.394150799972,-2.5011104298755527e-12,0.0,False,0.28,external_dual_three_phase
external_dual_three_phase_flt5zu_load_25nm,25.0,SubSys2,5,89,False,5,u,fault_test,11009,2956.8925583474847,2956.8925583474847,2956.892558347484,-9.094947017729282e-13,0.0,False,0.16,external_dual_three_phase
external_dual_three_phase_flt5zu_load_25nm,25.0,SubSys2,6,104,False,5,u,fault_test,11024,5422.332361292055,5422.332361292055,5422.332361292043,-1.1823431123048067e-11,0.0,True,0.04,external_dual_three_phase
external_dual_three_phase_flt5zu_load_25nm,25.0,SubSys2,7,119,False,5,u,fault_test,11039,9781.55081053743,9781.55081053743,9781.550810537428,-1.8189894035458565e-12,0.0,True,0.04,external_dual_three_phase
external_dual_three_phase_flt5zu_load_30nm,30.0,SubSys1,0,2,False,5,u,fault_test,11042,620.5950832536797,620.5950832536797,620.5950832536787,-1.0231815394945443e-12,0.0,False,0.64,external_dual_three_phase
external_dual_three_phase_flt5zu_load_30nm,30.0,SubSys1,1,20,False,5,u,fault_test,11060,341.07112535423676,341.0711253542368,341.071125354237,2.2737367544323206e-13,-5.684341886080802e-14,False,1.0,external_dual_three_phase
external_dual_three_phase_flt5zu_load_30nm,30.0,SubSys2,2,44,False,5,u,fault_test,11204,368.07433066830475,368.0743306683048,368.0743306683049,1.7053025658242404e-13,-5.684341886080802e-14,False,1.0,external_dual_three_phase
external_dual_three_phase_flt5zu_load_30nm,30.0,SubSys2,3,59,False,5,u,fault_test,11219,707.8789037670222,707.8789037670222,707.8789037670234,1.2505552149377763e-12,0.0,False,0.52,external_dual_three_phase
external_dual_three_phase_flt5zu_load_30nm,30.0,SubSys2,4,74,False,5,u,fault_test,11234,1461.2346447924433,1461.2346447924433,1461.2346447924422,-1.1368683772161603e-12,0.0,False,0.28,external_dual_three_phase
external_dual_three_phase_flt5zu_load_30nm,30.0,SubSys2,5,89,False,5,u,fault_test,11249,2612.364586230956,2612.364586230956,2612.364586230953,-2.7284841053187847e-12,0.0,False,0.24,external_dual_three_phase
external_dual_three_phase_flt5zu_load_30nm,30.0,SubSys2,6,104,False,5,u,fault_test,11264,4924.2451342983895,4924.2451342983895,4924.245134298392,2.7284841053187847e-12,0.0,False,0.16,external_dual_three_phase
external_dual_three_phase_flt5zu_load_30nm,30.0,SubSys2,7,119,False,5,u,fault_test,11279,9236.571276397495,9236.571276397495,9236.57127639751,1.4551915228366852e-11,0.0,True,0.04,external_dual_three_phase
external_dual_three_phase_flt5zu_load_35nm,35.0,SubSys1,0,2,False,5,u,fault_test,11282,612.9067113626654,612.9067113626654,612.9067113626674,1.9326762412674725e-12,0.0,False,0.64,external_dual_three_phase
external_dual_three_phase_flt5zu_load_35nm,35.0,SubSys2,1,17,False,5,u,fault_test,11417,337.7159336538313,337.7159336538313,337.7159336538325,1.1937117960769683e-12,0.0,False,1.0,external_dual_three_phase
external_dual_three_phase_flt5zu_load_35nm,35.0,SubSys2,2,44,False,5,u,fault_test,11444,369.8982642837665,369.8982642837665,369.8982642837668,3.410605131648481e-13,0.0,False,1.0,external_dual_three_phase
external_dual_three_phase_flt5zu_load_35nm,35.0,SubSys2,3,59,False,5,u,fault_test,11459,626.5821219813531,626.5821219813531,626.5821219813525,-5.684341886080801e-13,0.0,False,0.6,external_dual_three_phase
external_dual_three_phase_flt5zu_load_35nm,35.0,SubSys2,4,74,False,5,u,fault_test,11474,1281.0677057160642,1281.0677057160642,1281.0677057160644,2.2737367544323206e-13,0.0,False,0.4,external_dual_three_phase
external_dual_three_phase_flt5zu_load_35nm,35.0,SubSys2,5,89,False,5,u,fault_test,11489,2399.3253171195984,2399.3253171195984,2399.3253171195997,1.3642420526593924e-12,0.0,False,0.28,external_dual_three_phase
external_dual_three_phase_flt5zu_load_35nm,35.0,SubSys2,6,104,False,5,u,fault_test,11504,4578.826432483571,4578.826432483571,4578.82643248356,-1.0913936421275139e-11,0.0,False,0.16,external_dual_three_phase
external_dual_three_phase_flt5zu_load_35nm,35.0,SubSys2,7,119,False,5,u,fault_test,11519,8069.58998951554,8069.58998951554,8069.589989515532,-8.185452315956354e-12,0.0,True,0.04,external_dual_three_phase
external_dual_three_phase_flt5zu_load_5nm,5.0,SubSys1,0,2,False,5,u,fault_test,9842,595.1780363000754,595.1780363000754,595.178036300077,1.5916157281026244e-12,0.0,False,0.64,external_dual_three_phase
external_dual_three_phase_flt5zu_load_5nm,5.0,SubSys2,1,29,False,5,u,fault_test,9989,684.3766552595646,684.3766552595646,684.3766552595638,-7.958078640513122e-13,0.0,False,0.52,external_dual_three_phase
external_dual_three_phase_flt5zu_load_5nm,5.0,SubSys2,2,44,False,5,u,fault_test,10004,1881.1889613246633,1881.1889613246635,1881.1889613246622,-1.1368683772161603e-12,-2.2737367544323206e-13,False,0.28,external_dual_three_phase
external_dual_three_phase_flt5zu_load_5nm,5.0,SubSys2,3,59,False,5,u,fault_test,10019,3578.0196794934827,3578.0196794934827,3578.019679493482,-9.094947017729282e-13,0.0,False,0.16,external_dual_three_phase
external_dual_three_phase_flt5zu_load_5nm,5.0,SubSys2,4,74,False,5,u,fault_test,10034,6166.147838320963,6166.147838320963,6166.147838320964,9.094947017729282e-13,0.0,True,0.04,external_dual_three_phase
external_dual_three_phase_flt5zu_load_5nm,5.0,SubSys2,5,89,False,5,u,fault_test,10049,9864.695764175027,9864.695764175029,9864.695764175027,0.0,-1.8189894035458565e-12,True,0.04,external_dual_three_phase
external_dual_three_phase_flt5zu_load_5nm,5.0,SubSys2,6,100,False,5,u,fault_test,10060,15484.128504471333,15484.128504471331,15484.128504471339,5.4569682106375694e-12,1.8189894035458565e-12,True,0.04,external_dual_three_phase
